name,verdict,valid_folds,positive_folds,positive_pct,total_trades,avg_return_pct,median_return_pct,worst_fold_return_pct,pooled_pf,gross_profit,gross_loss,net_pnl,worst_dd_pct,score,development_gate,learning,config
FLAT72_EXIT_SOFT_STRUCT_12H,BLOCK_UNSTABLE,10,1,10.0,326,-6.311,-7.315,-12.13,0.6429,395.488621,615.206888,-219.718266,20.0,-12.6824,BLOCK_DEVELOPMENT,soft,"{'name': 'FLAT72_EXIT_SOFT_STRUCT_12H', 'range_length': 50, 'atr_length': 14, 'atr_touch_buffer': 0.3, 'center_ban_low': 0.33, 'min_range_width_pct': 2.0, 'volume_length': 20, 'narrow_width_pct': 3.0, 'wide_width_pct': 5.0, 'narrow_volume_multiplier': 1.6, 'default_volume_multiplier': 1.8, 'wide_volume_multiplier': 2.0, 'dynamic_volume': True, 'fixed_volume_multiplier': 1.8, 'use_60m_trend_filter': True, 'use_15m_ema200_filter': True, 'fractal_lookback': 7, 'normal_stop_atr': 0.45, 'wide_stop_atr': 0.65, 'swing_lookback': 30, 'target_atr_buffer': 0.4, 'minimum_rr': 1.7, 'weak_rr_cap': 2.2, 'strong_rr_cap': 2.8, 'use_dynamic_rr_cap': True, 'use_structural_target': True, 'fixed_target_rr': 1.7, 'strong_body_atr': 0.6, 'strong_volume_ratio': 2.0, 'cooldown_bars': 4, 'max_holding_bars': 48}"
FLAT72_EXIT_SOFT_STRUCT_8H,BLOCK_UNSTABLE,10,0,0.0,334,-6.359,-6.8,-11.7,0.6389,389.367778,609.477911,-220.110133,19.26,-12.8724,BLOCK_DEVELOPMENT,soft,"{'name': 'FLAT72_EXIT_SOFT_STRUCT_8H', 'range_length': 50, 'atr_length': 14, 'atr_touch_buffer': 0.3, 'center_ban_low': 0.33, 'min_range_width_pct': 2.0, 'volume_length': 20, 'narrow_width_pct': 3.0, 'wide_width_pct': 5.0, 'narrow_volume_multiplier': 1.6, 'default_volume_multiplier': 1.8, 'wide_volume_multiplier': 2.0, 'dynamic_volume': True, 'fixed_volume_multiplier': 1.8, 'use_60m_trend_filter': True, 'use_15m_ema200_filter': True, 'fractal_lookback': 7, 'normal_stop_atr': 0.45, 'wide_stop_atr': 0.65, 'swing_lookback': 30, 'target_atr_buffer': 0.4, 'minimum_rr': 1.7, 'weak_rr_cap': 2.2, 'strong_rr_cap': 2.8, 'use_dynamic_rr_cap': True, 'use_structural_target': True, 'fixed_target_rr': 1.7, 'strong_body_atr': 0.6, 'strong_volume_ratio': 2.0, 'cooldown_bars': 4, 'max_holding_bars': 32}"
FLAT72_EXIT_SOFT_STRUCT_24H_CONTROL,BLOCK_UNSTABLE,10,1,10.0,324,-5.812,-5.765,-13.68,0.6885,429.521839,623.867956,-194.346117,21.81,-12.9516,BLOCK_DEVELOPMENT,soft,"{'name': 'FLAT72_EXIT_SOFT_STRUCT_24H_CONTROL', 'range_length': 50, 'atr_length': 14, 'atr_touch_buffer': 0.3, 'center_ban_low': 0.33, 'min_range_width_pct': 2.0, 'volume_length': 20, 'narrow_width_pct': 3.0, 'wide_width_pct': 5.0, 'narrow_volume_multiplier': 1.6, 'default_volume_multiplier': 1.8, 'wide_volume_multiplier': 2.0, 'dynamic_volume': True, 'fixed_volume_multiplier': 1.8, 'use_60m_trend_filter': True, 'use_15m_ema200_filter': True, 'fractal_lookback': 7, 'normal_stop_atr': 0.45, 'wide_stop_atr': 0.65, 'swing_lookback': 30, 'target_atr_buffer': 0.4, 'minimum_rr': 1.7, 'weak_rr_cap': 2.2, 'strong_rr_cap': 2.8, 'use_dynamic_rr_cap': True, 'use_structural_target': True, 'fixed_target_rr': 1.7, 'strong_body_atr': 0.6, 'strong_volume_ratio': 2.0, 'cooldown_bars': 4, 'max_holding_bars': 96}"
FLAT72_EXIT_SOFT_STRUCT_16H,BLOCK_UNSTABLE,10,1,10.0,314,-6.407,-6.225,-14.03,0.624,378.216252,606.154207,-227.937955,21.25,-13.4601,BLOCK_DEVELOPMENT,soft,"{'name': 'FLAT72_EXIT_SOFT_STRUCT_16H', 'range_length': 50, 'atr_length': 14, 'atr_touch_buffer': 0.3, 'center_ban_low': 0.33, 'min_range_width_pct': 2.0, 'volume_length': 20, 'narrow_width_pct': 3.0, 'wide_width_pct': 5.0, 'narrow_volume_multiplier': 1.6, 'default_volume_multiplier': 1.8, 'wide_volume_multiplier': 2.0, 'dynamic_volume': True, 'fixed_volume_multiplier': 1.8, 'use_60m_trend_filter': True, 'use_15m_ema200_filter': True, 'fractal_lookback': 7, 'normal_stop_atr': 0.45, 'wide_stop_atr': 0.65, 'swing_lookback': 30, 'target_atr_buffer': 0.4, 'minimum_rr': 1.7, 'weak_rr_cap': 2.2, 'strong_rr_cap': 2.8, 'use_dynamic_rr_cap': True, 'use_structural_target': True, 'fixed_target_rr': 1.7, 'strong_body_atr': 0.6, 'strong_volume_ratio': 2.0, 'cooldown_bars': 4, 'max_holding_bars': 64}"
FLAT72_EXIT_SOFT_COMPRESSED_STRUCT_12H,BLOCK_UNSTABLE,10,0,0.0,384,-7.719,-6.08,-16.03,0.5949,403.056866,677.539205,-274.482339,23.33,-16.3993,BLOCK_DEVELOPMENT,soft,"{'name': 'FLAT72_EXIT_SOFT_COMPRESSED_STRUCT_12H', 'range_length': 50, 'atr_length': 14, 'atr_touch_buffer': 0.3, 'center_ban_low': 0.33, 'min_range_width_pct': 2.0, 'volume_length': 20, 'narrow_width_pct': 3.0, 'wide_width_pct': 5.0, 'narrow_volume_multiplier': 1.6, 'default_volume_multiplier': 1.8, 'wide_volume_multiplier': 2.0, 'dynamic_volume': True, 'fixed_volume_multiplier': 1.8, 'use_60m_trend_filter': True, 'use_15m_ema200_filter': True, 'fractal_lookback': 7, 'normal_stop_atr': 0.45, 'wide_stop_atr': 0.65, 'swing_lookback': 30, 'target_atr_buffer': 0.4, 'minimum_rr': 1.1, 'weak_rr_cap': 1.6, 'strong_rr_cap': 2.0, 'use_dynamic_rr_cap': True, 'use_structural_target': True, 'fixed_target_rr': 1.7, 'strong_body_atr': 0.6, 'strong_volume_ratio': 2.0, 'cooldown_bars': 4, 'max_holding_bars': 48}"
FLAT72_EXIT_SOFT_COMPRESSED_STRUCT_16H,BLOCK_UNSTABLE,10,0,0.0,346,-8.471,-7.15,-18.08,0.5079,331.751178,653.129595,-321.378417,24.01,-17.7522,BLOCK_DEVELOPMENT,soft,"{'name': 'FLAT72_EXIT_SOFT_COMPRESSED_STRUCT_16H', 'range_length': 50, 'atr_length': 14, 'atr_touch_buffer': 0.3, 'center_ban_low': 0.33, 'min_range_width_pct': 2.0, 'volume_length': 20, 'narrow_width_pct': 3.0, 'wide_width_pct': 5.0, 'narrow_volume_multiplier': 1.6, 'default_volume_multiplier': 1.8, 'wide_volume_multiplier': 2.0, 'dynamic_volume': True, 'fixed_volume_multiplier': 1.8, 'use_60m_trend_filter': True, 'use_15m_ema200_filter': True, 'fractal_lookback': 7, 'normal_stop_atr': 0.45, 'wide_stop_atr': 0.65, 'swing_lookback': 30, 'target_atr_buffer': 0.4, 'minimum_rr': 1.3, 'weak_rr_cap': 1.8, 'strong_rr_cap': 2.2, 'use_dynamic_rr_cap': True, 'use_structural_target': True, 'fixed_target_rr': 1.7, 'strong_body_atr': 0.6, 'strong_volume_ratio': 2.0, 'cooldown_bars': 4, 'max_holding_bars': 64}"
FLAT72_EXIT_SOFT_FIXED_RR12_12H,BLOCK_UNSTABLE,10,0,0.0,552,-11.11,-9.53,-18.99,0.5564,480.036216,862.694265,-382.658049,26.11,-21.2957,BLOCK_DEVELOPMENT,soft,"{'name': 'FLAT72_EXIT_SOFT_FIXED_RR12_12H', 'range_length': 50, 'atr_length': 14, 'atr_touch_buffer': 0.3, 'center_ban_low': 0.33, 'min_range_width_pct': 2.0, 'volume_length': 20, 'narrow_width_pct': 3.0, 'wide_width_pct': 5.0, 'narrow_volume_multiplier': 1.6, 'default_volume_multiplier': 1.8, 'wide_volume_multiplier': 2.0, 'dynamic_volume': True, 'fixed_volume_multiplier': 1.8, 'use_60m_trend_filter': True, 'use_15m_ema200_filter': True, 'fractal_lookback': 7, 'normal_stop_atr': 0.45, 'wide_stop_atr': 0.65, 'swing_lookback': 30, 'target_atr_buffer': 0.4, 'minimum_rr': 0.8, 'weak_rr_cap': 2.2, 'strong_rr_cap': 2.8, 'use_dynamic_rr_cap': True, 'use_structural_target': False, 'fixed_target_rr': 1.2, 'strong_body_atr': 0.6, 'strong_volume_ratio': 2.0, 'cooldown_bars': 4, 'max_holding_bars': 48}"
FLAT72_EXIT_SOFT_FIXED_RR10_8H,BLOCK_UNSTABLE,10,0,0.0,685,-11.917,-10.435,-21.96,0.5935,555.652258,936.266891,-380.614633,27.71,-22.7916,BLOCK_DEVELOPMENT,soft,"{'name': 'FLAT72_EXIT_SOFT_FIXED_RR10_8H', 'range_length': 50, 'atr_length': 14, 'atr_touch_buffer': 0.3, 'center_ban_low': 0.33, 'min_range_width_pct': 2.0, 'volume_length': 20, 'narrow_width_pct': 3.0, 'wide_width_pct': 5.0, 'narrow_volume_multiplier': 1.6, 'default_volume_multiplier': 1.8, 'wide_volume_multiplier': 2.0, 'dynamic_volume': True, 'fixed_volume_multiplier': 1.8, 'use_60m_trend_filter': True, 'use_15m_ema200_filter': True, 'fractal_lookback': 7, 'normal_stop_atr': 0.45, 'wide_stop_atr': 0.65, 'swing_lookback': 30, 'target_atr_buffer': 0.4, 'minimum_rr': 0.8, 'weak_rr_cap': 2.2, 'strong_rr_cap': 2.8, 'use_dynamic_rr_cap': True, 'use_structural_target': False, 'fixed_target_rr': 1.0, 'strong_body_atr': 0.6, 'strong_volume_ratio': 2.0, 'cooldown_bars': 4, 'max_holding_bars': 32}"
