symbol,side,entry_time,exit_time,entry,stop,exit,r_mult,source,kind,setup_type,trend_context,volatility_regime,structure_type,confidence_hint,target_policy,risk_grade,exit_reason,bars_held,risk_plan_reason,target_rr,stop_pct
AAVEUSDT,short,2026-05-16T19:45:00,2026-05-17T00:45:00,90.35,91.3391518,89.34106516,1.02,candle_exit_simulator,range_rotation,range_rotation,range,low,range_rotation,54.0,range_mid_or_opposite_boundary,C,take_profit,20,setup=range_rotation|trigger=legacy|side=short|trend=range|dir=neutral|structure=range_rotation|vol=low|entry_trend=range|entry_dir=neutral|entry_vol=low|vr=1.02392|vol_state=normal|candle=indecision|prev_candle=neutral|liq=none|pos=0.821656|prev_pos=0.83758|quality=53.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.010948|rr=1.02|policy=range_mid_or_opposite_boundary|risk_grade=C,1.02,0.010948
AAVEUSDT,short,2026-05-16T20:30:00,2026-05-17T00:45:00,90.4,91.3896992,89.39050682,1.02,candle_exit_simulator,range_rotation,range_rotation,range,low,range_rotation,54.0,range_mid_or_opposite_boundary,C,take_profit,17,setup=range_rotation|trigger=legacy|side=short|trend=range|dir=neutral|structure=range_rotation|vol=low|entry_trend=range|entry_dir=neutral|entry_vol=low|vr=0.770758|vol_state=normal|candle=indecision|prev_candle=bear_rejection|liq=none|pos=0.83758|prev_pos=0.843949|quality=53.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.010948|rr=1.02|policy=range_mid_or_opposite_boundary|risk_grade=C,1.02,0.010948
AAVEUSDT,short,2026-05-16T21:00:00,2026-05-17T00:45:00,90.3,91.37457,89.010516,1.2,candle_exit_simulator,range_rotation,range_rotation,range,low,range_rotation,61.0,range_mid_or_opposite_boundary,C,take_profit,15,setup=range_rotation|trigger=legacy|side=short|trend=range|dir=neutral|structure=range_rotation|vol=low|entry_trend=range|entry_dir=neutral|entry_vol=low|vr=1.35838|vol_state=above_average|candle=neutral|prev_candle=neutral|liq=none|pos=0.805732|prev_pos=0.853503|quality=57.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.0119|rr=1.2|policy=range_mid_or_opposite_boundary|risk_grade=C,1.2,0.0119
AAVEUSDT,short,2026-05-16T21:15:00,2026-05-17T00:45:00,90.3,91.37457,89.010516,1.2,candle_exit_simulator,range_rotation,range_rotation,range,low,range_rotation,57.0,range_mid_or_opposite_boundary,C,take_profit,14,setup=range_rotation|trigger=legacy|side=short|trend=range|dir=neutral|structure=range_rotation|vol=low|entry_trend=range|entry_dir=neutral|entry_vol=low|vr=0.71673|vol_state=normal|candle=bull_rejection|prev_candle=neutral|liq=none|pos=0.805732|prev_pos=0.805732|quality=53.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.0119|rr=1.2|policy=range_mid_or_opposite_boundary|risk_grade=C,1.2,0.0119
AAVEUSDT,long,2026-05-17T01:15:00,2026-05-17T04:15:00,89.26,88.197806,90.5346328,1.2,candle_exit_simulator,range_rotation,range_rotation,range,low,range_rotation,62.0,range_mid_or_opposite_boundary,C,take_profit,12,setup=range_rotation|trigger=legacy|side=long|trend=range|dir=neutral|structure=range_rotation|vol=low|entry_trend=range|entry_dir=neutral|entry_vol=low|vr=2.791383|vol_state=surge|candle=neutral|prev_candle=bull_rejection|liq=none|pos=0.179104|prev_pos=0.308458|quality=59.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.0119|rr=1.2|policy=range_mid_or_opposite_boundary|risk_grade=C,1.2,0.0119
AAVEUSDT,long,2026-05-17T01:30:00,2026-05-17T04:00:00,89.08,88.019948,90.3520624,1.2,candle_exit_simulator,range_rotation,range_rotation,range,low,range_rotation,58.0,range_mid_or_opposite_boundary,C,take_profit,10,setup=range_rotation|trigger=legacy|side=long|trend=range|dir=neutral|structure=range_rotation|vol=low|entry_trend=range|entry_dir=neutral|entry_vol=low|vr=2.413095|vol_state=surge|candle=neutral|prev_candle=neutral|liq=none|pos=0.061538|prev_pos=0.179104|quality=55.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.0119|rr=1.2|policy=range_mid_or_opposite_boundary|risk_grade=C,1.2,0.0119
AAVEUSDT,short,2026-05-17T02:00:00,2026-05-17T05:00:00,89.32,90.914362,90.914362,-1.0,candle_exit_simulator,breakout,breakout,trend,low,breakdown_continuation,79.0,allow_wider_trend_target,A,stop_loss,12,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=1.251836|vol_state=above_average|candle=neutral|prev_candle=indecision|liq=none|pos=0.184615|prev_pos=0.082051|quality=74.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01785|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.01785
AAVEUSDT,short,2026-05-17T04:30:00,2026-05-17T10:00:00,90.54,91.53123192,91.53123192,-1.0,candle_exit_simulator,range_rotation,range_rotation,range,low,range_rotation,54.0,range_mid_or_opposite_boundary,C,stop_loss,22,setup=range_rotation|trigger=legacy|side=short|trend=range|dir=neutral|structure=range_rotation|vol=low|entry_trend=range|entry_dir=neutral|entry_vol=low|vr=0.840418|vol_state=normal|candle=neutral|prev_candle=neutral|liq=none|pos=0.810256|prev_pos=0.753846|quality=53.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.010948|rr=1.02|policy=range_mid_or_opposite_boundary|risk_grade=C,1.02,0.010948
AAVEUSDT,short,2026-05-17T05:00:00,2026-05-17T13:00:00,90.74,91.819806,90.75,-0.009261,candle_exit_simulator,range_rotation,range_rotation,range,low,range_rotation,61.0,range_mid_or_opposite_boundary,C,time_stop,32,setup=range_rotation|trigger=legacy|side=short|trend=range|dir=neutral|structure=range_rotation|vol=low|entry_trend=range|entry_dir=neutral|entry_vol=low|vr=1.793629|vol_state=above_average|candle=neutral|prev_candle=bear_impulse|liq=none|pos=0.812785|prev_pos=0.748718|quality=57.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.0119|rr=1.2|policy=range_mid_or_opposite_boundary|risk_grade=C,1.2,0.0119
AAVEUSDT,short,2026-05-17T07:30:00,2026-05-17T15:30:00,90.84,91.920996,90.41,0.397781,candle_exit_simulator,range_rotation,range_rotation,range,low,range_rotation,58.0,range_mid_or_opposite_boundary,C,time_stop,32,setup=range_rotation|trigger=legacy|side=short|trend=range|dir=neutral|structure=range_rotation|vol=low|entry_trend=range|entry_dir=neutral|entry_vol=low|vr=0.843339|vol_state=normal|candle=bull_impulse|prev_candle=neutral|liq=none|pos=0.858447|prev_pos=0.780822|quality=57.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.0119|rr=1.2|policy=range_mid_or_opposite_boundary|risk_grade=C,1.2,0.0119
AAVEUSDT,long,2026-05-17T08:45:00,2026-05-17T16:45:00,90.83,89.2086845,90.32,-0.314559,candle_exit_simulator,breakout,breakout,trend,low,breakout_continuation,75.0,allow_wider_trend_target,B,time_stop,32,setup=breakout|trigger=legacy|side=long|trend=trend|dir=up|structure=breakout_continuation|vol=low|entry_trend=trend|entry_dir=up|entry_vol=low|vr=1.369168|vol_state=above_average|candle=neutral|prev_candle=bull_impulse|liq=none|pos=0.853881|prev_pos=0.885845|quality=70.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01785|rr=1.7|policy=allow_wider_trend_target|risk_grade=B,1.7,0.01785
AAVEUSDT,long,2026-05-17T10:00:00,2026-05-17T18:00:00,91.43,89.7979745,90.23,-0.735283,candle_exit_simulator,breakout,breakout,trend,low,breakout_continuation,79.0,allow_wider_trend_target,A,time_stop,32,setup=breakout|trigger=legacy|side=long|trend=trend|dir=up|structure=breakout_continuation|vol=low|entry_trend=trend|entry_dir=up|entry_vol=low|vr=1.702497|vol_state=above_average|candle=bull_impulse|prev_candle=neutral|liq=none|pos=0.935606|prev_pos=0.938326|quality=74.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01785|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.01785
AAVEUSDT,long,2026-05-17T17:00:00,2026-05-17T23:30:00,90.11,89.037691,89.037691,-1.0,candle_exit_simulator,range_rotation,range_rotation,range,low,range_rotation,58.0,range_mid_or_opposite_boundary,C,stop_loss,26,setup=range_rotation|trigger=legacy|side=long|trend=range|dir=neutral|structure=range_rotation|vol=low|entry_trend=range|entry_dir=neutral|entry_vol=low|vr=0.848315|vol_state=normal|candle=bear_impulse|prev_candle=bear_impulse|liq=none|pos=0.123529|prev_pos=0.247059|quality=57.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.0119|rr=1.2|policy=range_mid_or_opposite_boundary|risk_grade=C,1.2,0.0119
AAVEUSDT,short,2026-05-17T22:00:00,2026-05-17T23:30:00,90.25,91.78425,87.641775,1.7,candle_exit_simulator,breakout,breakout,trend,low,breakdown_continuation,74.0,allow_wider_trend_target,B,take_profit,6,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=2.452182|vol_state=surge|candle=bear_impulse|prev_candle=neutral|liq=none|pos=0.186747|prev_pos=0.463855|quality=72.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.017|rr=1.7|policy=allow_wider_trend_target|risk_grade=B,1.7,0.017
AAVEUSDT,short,2026-05-17T22:15:00,2026-05-17T23:30:00,90.03,91.6370355,87.05698433,1.85,candle_exit_simulator,breakout,breakout,trend,low,breakdown_continuation,79.0,allow_wider_trend_target,A,take_profit,5,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=1.702605|vol_state=above_average|candle=neutral|prev_candle=bear_impulse|liq=none|pos=0.087209|prev_pos=0.186747|quality=74.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01785|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.01785
AAVEUSDT,short,2026-05-17T22:45:00,2026-05-17T23:30:00,90.08,91.61136,87.476688,1.7,candle_exit_simulator,breakout,breakout,trend,low,breakdown_continuation,72.0,allow_wider_trend_target,B,take_profit,3,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=1.977161|vol_state=surge|candle=neutral|prev_candle=neutral|liq=none|pos=0.21118|prev_pos=0.187879|quality=68.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.017|rr=1.7|policy=allow_wider_trend_target|risk_grade=B,1.7,0.017
AAVEUSDT,short,2026-05-17T23:15:00,2026-05-17T23:30:00,89.81,91.33677,87.214491,1.7,candle_exit_simulator,breakout,breakout,trend,low,breakdown_continuation,72.0,allow_wider_trend_target,B,take_profit,1,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=3.068315|vol_state=surge|candle=indecision|prev_candle=neutral|liq=none|pos=0.153846|prev_pos=0.109756|quality=68.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.017|rr=1.7|policy=allow_wider_trend_target|risk_grade=B,1.7,0.017
AAVEUSDT,short,2026-05-17T23:45:00,2026-05-18T07:45:00,89.14,90.4129192,88.38,0.597053,candle_exit_simulator,pullback,pullback,trend,low,trend_pullback,77.0,normal_target,B,time_stop,32,setup=pullback|trigger=legacy|side=short|trend=trend|dir=down|structure=trend_pullback|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=3.500763|vol_state=surge|candle=bull_impulse|prev_candle=neutral|liq=none|pos=0.542443|prev_pos=0.333333|quality=72.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01428|rr=1.6|policy=normal_target|risk_grade=B,1.6,0.01428
AAVEUSDT,short,2026-05-18T00:00:00,2026-05-18T08:00:00,88.8,90.068064,88.48,0.252353,candle_exit_simulator,pullback_resumption,pullback_resumption,trend,low,trend_pullback,77.0,normal_target,B,time_stop,32,setup=pullback_resumption|trigger=two_bar_balanced|side=short|trend=trend|dir=down|structure=trend_pullback|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=2.403881|vol_state=surge|candle=neutral|prev_candle=bull_impulse|liq=none|pos=0.47205|prev_pos=0.542443|quality=68.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01428|rr=1.6|policy=normal_target|risk_grade=B,1.6,0.01428
AAVEUSDT,short,2026-05-18T00:15:00,2026-05-18T08:15:00,89.0,90.27092,88.39,0.479967,candle_exit_simulator,pullback,pullback,trend,low,trend_pullback,75.0,normal_target,B,time_stop,32,setup=pullback|trigger=legacy|side=short|trend=trend|dir=down|structure=trend_pullback|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=0.861003|vol_state=normal|candle=neutral|prev_candle=neutral|liq=none|pos=0.513458|prev_pos=0.47205|quality=70.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01428|rr=1.6|policy=normal_target|risk_grade=B,1.6,0.01428
AAVEUSDT,short,2026-05-18T00:30:00,2026-05-18T08:30:00,88.74,90.0072072,88.37,0.291981,candle_exit_simulator,pullback_resumption,pullback_resumption,trend,low,trend_pullback,77.0,normal_target,B,time_stop,32,setup=pullback_resumption|trigger=two_bar_balanced|side=short|trend=trend|dir=down|structure=trend_pullback|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=0.954346|vol_state=normal|candle=bear_impulse|prev_candle=neutral|liq=none|pos=0.459627|prev_pos=0.513458|quality=70.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01428|rr=1.6|policy=normal_target|risk_grade=B,1.6,0.01428
AAVEUSDT,short,2026-05-18T00:45:00,2026-05-18T08:45:00,88.97,90.2404916,88.49,0.377807,candle_exit_simulator,pullback,pullback,trend,low,trend_pullback,75.0,normal_target,B,time_stop,32,setup=pullback|trigger=legacy|side=short|trend=trend|dir=down|structure=trend_pullback|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=0.750635|vol_state=normal|candle=neutral|prev_candle=bear_impulse|liq=none|pos=0.507246|prev_pos=0.459627|quality=70.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01428|rr=1.6|policy=normal_target|risk_grade=B,1.6,0.01428
AAVEUSDT,short,2026-05-18T01:45:00,2026-05-18T09:45:00,88.71,89.916456,88.26,0.372993,candle_exit_simulator,pullback,pullback,trend,low,trend_pullback,71.0,normal_target,B,time_stop,32,setup=pullback|trigger=legacy|side=short|trend=trend|dir=down|structure=trend_pullback|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=1.042591|vol_state=normal|candle=neutral|prev_candle=bear_rejection|liq=none|pos=0.468951|prev_pos=0.404711|quality=66.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.0136|rr=1.6|policy=normal_target|risk_grade=B,1.6,0.0136
AAVEUSDT,short,2026-05-18T02:00:00,2026-05-18T10:00:00,89.21,90.4839188,88.21,0.784979,candle_exit_simulator,pullback,pullback,trend,low,trend_pullback,75.0,normal_target,B,time_stop,32,setup=pullback|trigger=legacy|side=short|trend=trend|dir=down|structure=trend_pullback|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=0.819925|vol_state=normal|candle=bull_impulse|prev_candle=neutral|liq=none|pos=0.576017|prev_pos=0.468951|quality=70.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01428|rr=1.6|policy=normal_target|risk_grade=B,1.6,0.01428
AAVEUSDT,short,2026-05-18T02:15:00,2026-05-18T10:15:00,88.84,90.1086352,88.01,0.654246,candle_exit_simulator,pullback_resumption_strict,pullback_resumption_strict,trend,low,trend_pullback,79.0,normal_target,A,time_stop,32,setup=pullback_resumption_strict|trigger=two_bar_strict|side=short|trend=trend|dir=down|structure=trend_pullback|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=1.176091|vol_state=normal|candle=bear_impulse|prev_candle=bull_impulse|liq=none|pos=0.513274|prev_pos=0.576017|quality=70.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01428|rr=1.75|policy=normal_target|risk_grade=A,1.75,0.01428
AAVEUSDT,short,2026-05-18T04:15:00,2026-05-18T11:30:00,88.14,89.3986392,89.3986392,-1.0,candle_exit_simulator,pullback,pullback,trend,low,trend_pullback,75.0,normal_target,B,stop_loss,29,setup=pullback|trigger=legacy|side=short|trend=trend|dir=down|structure=trend_pullback|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=1.072652|vol_state=normal|candle=neutral|prev_candle=neutral|liq=none|pos=0.37587|prev_pos=0.466357|quality=70.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01428|rr=1.6|policy=normal_target|risk_grade=B,1.6,0.01428
AAVEUSDT,short,2026-05-18T04:30:00,2026-05-18T12:30:00,88.69,89.9564932,89.75,-0.836957,candle_exit_simulator,pullback,pullback,trend,low,trend_pullback,75.0,normal_target,B,time_stop,32,setup=pullback|trigger=legacy|side=short|trend=trend|dir=down|structure=trend_pullback|vol=low|entry_trend=trend|entry_dir=down|entry_vol=low|vr=1.117921|vol_state=normal|candle=bull_impulse|prev_candle=neutral|liq=none|pos=0.507009|prev_pos=0.37587|quality=70.0|ctx4h_trend=|ctx4h_dir=|ctx4h_vol=|ctx4h_vol_state=|ctx1d_trend=|ctx1d_dir=|ctx1d_vol=|ctx1d_vol_state=|ctx_align=fallback_entry|stop_pct=0.01428|rr=1.6|policy=normal_target|risk_grade=B,1.6,0.01428
