symbol,side,entry_time,allowed,reason,universe_state,quality_decision,structure_decision,risk_pct,leverage,target_policy,setup_type,trend_context,volatility_regime
JUPUSDT,long,2026-02-15 01:30:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
DOGEUSDT,short,2026-02-15 02:00:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
ETHUSDT,short,2026-02-15 02:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TONUSDT,short,2026-02-15 02:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
POLUSDT,long,2026-02-15 02:30:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
PYTHUSDT,short,2026-02-15 02:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
DOGEUSDT,long,2026-02-15 03:00:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
JUPUSDT,long,2026-02-15 03:00:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
AAVEUSDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
API3USDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARUSDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BNBUSDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BTCUSDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
DOGEUSDT,long,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
ETHUSDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LDOUSDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LTCUSDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OPUSDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PENDLEUSDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
POLUSDT,long,2026-02-15 03:30:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
PYTHUSDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TONUSDT,short,2026-02-15 03:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SOLUSDT,long,2026-02-15 03:45:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
DOGEUSDT,long,2026-02-15 04:00:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
JUPUSDT,long,2026-02-15 04:00:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
SOLUSDT,long,2026-02-15 04:00:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
DOGEUSDT,long,2026-02-15 04:15:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
JUPUSDT,long,2026-02-15 04:15:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
XRPUSDT,long,2026-02-15 04:15:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
XRPUSDT,long,2026-02-15 04:45:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
JUPUSDT,long,2026-02-15 05:15:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
XRPUSDT,long,2026-02-15 05:30:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
AAVEUSDT,long,2026-02-15 05:45:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
JUPUSDT,long,2026-02-15 05:45:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
SOLUSDT,long,2026-02-15 05:45:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
JUPUSDT,long,2026-02-15 06:00:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
AAVEUSDT,long,2026-02-15 06:15:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
JUPUSDT,long,2026-02-15 06:15:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
JUPUSDT,long,2026-02-15 06:30:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
BTCUSDT,long,2026-02-15 07:15:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
XRPUSDT,long,2026-02-15 07:15:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
BNBUSDT,long,2026-02-15 07:30:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
BTCUSDT,long,2026-02-15 07:30:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
SOLUSDT,long,2026-02-15 07:30:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
XRPUSDT,long,2026-02-15 07:30:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
PENDLEUSDT,long,2026-02-15 07:45:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
SANDUSDT,long,2026-02-15 07:45:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
XRPUSDT,long,2026-02-15 07:45:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
SOLUSDT,long,2026-02-15 08:00:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
XRPUSDT,short,2026-02-15 08:00:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
PYTHUSDT,short,2026-02-15 08:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TAOUSDT,short,2026-02-15 08:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TONUSDT,short,2026-02-15 08:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,long,2026-02-15 08:15:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,breakout,trend,high
API3USDT,short,2026-02-15 08:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARBUSDT,short,2026-02-15 08:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARUSDT,short,2026-02-15 08:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BCHUSDT,short,2026-02-15 08:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-15 08:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LDOUSDT,short,2026-02-15 08:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ONDOUSDT,short,2026-02-15 08:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OPUSDT,short,2026-02-15 08:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-15 08:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TAOUSDT,short,2026-02-15 08:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TONUSDT,short,2026-02-15 08:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
UNIUSDT,short,2026-02-15 08:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
XRPUSDT,long,2026-02-15 08:30:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,ignition,trend,high
ARUSDT,short,2026-02-15 08:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARUSDT,short,2026-02-15 09:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARUSDT,short,2026-02-15 10:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FETUSDT,short,2026-02-15 10:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-15 10:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OPUSDT,short,2026-02-15 10:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-15 10:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TONUSDT,short,2026-02-15 10:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARBUSDT,long,2026-02-15 10:15:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
ARUSDT,short,2026-02-15 10:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-15 10:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ONDOUSDT,short,2026-02-15 10:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-15 10:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARUSDT,long,2026-02-15 10:30:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
FILUSDT,short,2026-02-15 10:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ONDOUSDT,long,2026-02-15 10:30:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
PYTHUSDT,long,2026-02-15 10:30:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
RENDERUSDT,long,2026-02-15 10:30:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
FETUSDT,short,2026-02-15 11:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FETUSDT,short,2026-02-15 11:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BNBUSDT,short,2026-02-15 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FETUSDT,short,2026-02-15 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-15 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-15 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
INJUSDT,short,2026-02-15 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
MANAUSDT,short,2026-02-15 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ONDOUSDT,short,2026-02-15 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OPUSDT,short,2026-02-15 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
POLUSDT,short,2026-02-15 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PYTHUSDT,short,2026-02-15 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-15 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SANDUSDT,short,2026-02-15 12:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-15 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
MANAUSDT,short,2026-02-15 12:15:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,ignition,trend,high
RENDERUSDT,short,2026-02-15 12:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SANDUSDT,long,2026-02-15 12:15:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
FETUSDT,short,2026-02-15 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-15 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-15 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
INJUSDT,short,2026-02-15 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
MANAUSDT,short,2026-02-15 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
POLUSDT,short,2026-02-15 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SANDUSDT,short,2026-02-15 12:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
API3USDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARBUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BCHUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BNBUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
DOGEUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ETHUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FETUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
INJUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
JUPUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LDOUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
MANAUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OMUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ONDOUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OPUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PENDLEUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
POLUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PYTHUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SANDUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
TAOUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
UNIUSDT,short,2026-02-15 12:45:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
AAVEUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
API3USDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,ignition,trend,high
ARBUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BNBUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
DOGEUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ETHUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FETUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
INJUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LDOUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LTCUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
MANAUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OMUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ONDOUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OPUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
PENDLEUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,TAKE,0.0,20.0,allow_wider_trend_target,ignition,trend,high
POLUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
RENDERUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
SANDUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
UNIUSDT,short,2026-02-15 13:00:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARUSDT,short,2026-02-15 13:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ETHUSDT,short,2026-02-15 13:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
INJUSDT,short,2026-02-15 13:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LTCUSDT,short,2026-02-15 13:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
NEARUSDT,short,2026-02-15 13:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ONDOUSDT,short,2026-02-15 13:15:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
AAVEUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
API3USDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARBUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ARUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BCHUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
BNBUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
DOGEUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
ETHUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FETUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
FILUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
IMXUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
INJUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
JUPUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LDOUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LINKUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
LTCUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
MANAUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
NEARUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OMUSDT,long,2026-02-15 13:30:00,False,structure_skip,allowed,WATCH,SKIP,0.0,20.0,no_trade,liquidity_reclaim,trend,high
ONDOUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
OPUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
POLUSDT,short,2026-02-15 13:30:00,False,setup_filtered,allowed,WATCH,WATCH,0.0,20.0,normal_target,breakout,trend,high
