symbol,side,entry_time,exit_time,entry,stop,exit,r_mult,source,kind,setup_type,trend_context,volatility_regime,structure_type,confidence_hint,target_policy,risk_grade,exit_reason,bars_held,risk_plan_reason,target_rr,stop_pct
DOGEUSDT,short,2026-02-05T06:00:00,2026-02-05T14:00:00,0.10148,0.10414385,0.09869,1.047356,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,84.0,allow_wider_trend_target,A,time_stop,32,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.440138|vol_state=above_average|candle=neutral|prev_candle=bear_impulse|liq=none|pos=0.133333|prev_pos=0.307527|quality=71.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=normal|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T10:00:00,2026-02-05T15:00:00,0.10098,0.10363073,0.09607616,1.85,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,84.0,allow_wider_trend_target,A,take_profit,20,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.560403|vol_state=above_average|candle=bear_impulse|prev_candle=neutral|liq=none|pos=0.099526|prev_pos=0.248804|quality=71.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T10:45:00,2026-02-05T15:15:00,0.09945,0.10206056,0.09462046,1.85,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,79.0,allow_wider_trend_target,A,take_profit,18,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=low|vr=2.624978|vol_state=surge|candle=bear_impulse|prev_candle=bear_impulse|liq=none|pos=0.068541|prev_pos=0.004535|quality=69.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T11:00:00,2026-02-05T15:15:00,0.09872,0.1013114,0.09392591,1.85,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,84.0,allow_wider_trend_target,A,take_profit,17,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.667567|vol_state=above_average|candle=bear_impulse|prev_candle=bear_impulse|liq=none|pos=0.021104|prev_pos=0.068541|quality=71.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T11:15:00,2026-02-05T14:30:00,0.09753,0.10009016,0.10009016,-1.0,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,79.0,allow_wider_trend_target,A,stop_loss,13,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=3.15955|vol_state=surge|candle=bear_impulse|prev_candle=bear_impulse|liq=none|pos=0.033467|prev_pos=0.021104|quality=69.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T11:30:00,2026-02-05T15:15:00,0.09921,0.10233512,0.09327228,1.9,candle_exit_simulator,ignition,ignition,trend,high,ignition,77.0,allow_wider_trend_target,B,take_profit,15,setup=ignition|trigger=legacy|side=short|trend=trend|dir=down|structure=ignition|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.82176|vol_state=surge|candle=bull_impulse|prev_candle=bear_impulse|liq=none|pos=0.258367|prev_pos=0.033467|quality=69.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.0315|rr=1.9|policy=allow_wider_trend_target|risk_grade=B,1.9,0.0315
DOGEUSDT,short,2026-02-05T12:15:00,2026-02-05T15:15:00,0.09852,0.10110615,0.09412355,1.7,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,77.0,allow_wider_trend_target,B,take_profit,12,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=2.457706|vol_state=surge|candle=indecision|prev_candle=bear_rejection|liq=none|pos=0.165997|prev_pos=0.171352|quality=65.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.7|policy=allow_wider_trend_target|risk_grade=B,1.7,0.02625
DOGEUSDT,short,2026-02-05T13:00:00,2026-02-05T15:15:00,0.09844,0.10102405,0.09365951,1.85,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,83.0,allow_wider_trend_target,A,take_profit,9,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.353481|vol_state=above_average|candle=bear_rejection|prev_candle=bull_rejection|liq=none|pos=0.155288|prev_pos=0.160643|quality=67.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T15:00:00,2026-02-05T17:15:00,0.09568,0.0981916,0.09103354,1.85,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,79.0,allow_wider_trend_target,A,take_profit,9,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=2.768484|vol_state=surge|candle=bear_impulse|prev_candle=bear_impulse|liq=none|pos=0.025404|prev_pos=0.162659|quality=69.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
DOGEUSDT,short,2026-02-05T15:15:00,2026-02-05T15:45:00,0.09322,0.09566703,0.09566703,-1.0,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,79.0,allow_wider_trend_target,A,stop_loss,2,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=4.342681|vol_state=surge|candle=bear_impulse|prev_candle=bear_impulse|liq=none|pos=0.030726|prev_pos=0.025404|quality=69.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=high|ctx4h_vol_state=above_average|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
