symbol,side,entry_time,exit_time,entry,stop,exit,r_mult,source,kind,setup_type,trend_context,volatility_regime,structure_type,confidence_hint,target_policy,risk_grade,exit_reason,bars_held,risk_plan_reason,target_rr,stop_pct
JUPUSDT,short,2026-01-25T20:00:00,2026-01-26T01:00:00,0.1833,0.1878825,0.1878825,-1.0,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,71.0,allow_wider_trend_target,B,stop_loss,20,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=normal|vr=1.724081|vol_state=above_average|candle=indecision|prev_candle=bear_impulse|liq=none|pos=0.090426|prev_pos=0.079787|quality=62.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=normal|ctx4h_vol_state=surge|ctx1d_trend=range|ctx1d_dir=neutral|ctx1d_vol=high|ctx1d_vol_state=dry|ctx_align=h4_only|stop_pct=0.025|rr=1.7|policy=allow_wider_trend_target|risk_grade=B,1.7,0.025
JUPUSDT,short,2026-01-25T23:00:00,2026-01-26T01:00:00,0.1852,0.18983,0.18983,-1.0,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,74.0,allow_wider_trend_target,B,stop_loss,8,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=low|vr=1.41847|vol_state=above_average|candle=bull_rejection|prev_candle=indecision|liq=none|pos=0.191489|prev_pos=0.170213|quality=62.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=normal|ctx4h_vol_state=surge|ctx1d_trend=range|ctx1d_dir=neutral|ctx1d_vol=high|ctx1d_vol_state=dry|ctx_align=h4_only|stop_pct=0.025|rr=1.7|policy=allow_wider_trend_target|risk_grade=B,1.7,0.025
JUPUSDT,short,2026-01-26T04:15:00,2026-01-26T12:15:00,0.1922,0.1982543,0.1897,0.41293,candle_exit_simulator,ignition,ignition,trend,high,ignition,77.0,allow_wider_trend_target,B,time_stop,32,setup=ignition|trigger=legacy|side=short|trend=trend|dir=down|structure=ignition|vol=high|entry_trend=trend|entry_dir=up|entry_vol=low|vr=2.161634|vol_state=surge|candle=bull_impulse|prev_candle=bull_impulse|liq=none|pos=0.779412|prev_pos=0.614286|quality=69.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=normal|ctx4h_vol_state=normal|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.0315|rr=1.9|policy=allow_wider_trend_target|risk_grade=B,1.9,0.0315
JUPUSDT,short,2026-01-26T08:15:00,2026-01-26T16:15:00,0.1922,0.19724525,0.1911,0.218027,candle_exit_simulator,breakout,breakout,trend,high,breakout_continuation,77.0,allow_wider_trend_target,B,time_stop,32,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakout_continuation|vol=high|entry_trend=trend|entry_dir=up|entry_vol=low|vr=2.046363|vol_state=surge|candle=neutral|prev_candle=bear_impulse|liq=none|pos=0.924528|prev_pos=0.833333|quality=65.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=normal|ctx4h_vol_state=dry|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.7|policy=allow_wider_trend_target|risk_grade=B,1.7,0.02625
JUPUSDT,short,2026-01-26T08:30:00,2026-01-26T16:30:00,0.1921,0.19714262,0.191,0.218141,candle_exit_simulator,breakout,breakout,trend,high,breakout_continuation,80.0,allow_wider_trend_target,A,time_stop,32,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakout_continuation|vol=high|entry_trend=trend|entry_dir=up|entry_vol=low|vr=2.978894|vol_state=surge|candle=bear_rejection|prev_candle=neutral|liq=none|pos=0.866071|prev_pos=0.924528|quality=65.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=normal|ctx4h_vol_state=dry|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
JUPUSDT,short,2026-01-26T14:00:00,2026-01-26T19:00:00,0.1884,0.1933455,0.1933455,-1.0,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,79.0,allow_wider_trend_target,A,stop_loss,20,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=low|vr=2.584662|vol_state=surge|candle=bear_impulse|prev_candle=neutral|liq=none|pos=0.037037|prev_pos=0.176471|quality=69.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=normal|ctx4h_vol_state=normal|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
JUPUSDT,short,2026-01-26T14:15:00,2026-01-26T16:45:00,0.1883,0.19324287,0.19324287,-1.0,candle_exit_simulator,breakout,breakout,trend,high,breakdown_continuation,77.0,allow_wider_trend_target,B,stop_loss,10,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakdown_continuation|vol=high|entry_trend=trend|entry_dir=down|entry_vol=low|vr=2.02264|vol_state=surge|candle=indecision|prev_candle=bear_impulse|liq=none|pos=0.036364|prev_pos=0.037037|quality=65.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=normal|ctx4h_vol_state=normal|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.7|policy=allow_wider_trend_target|risk_grade=B,1.7,0.02625
JUPUSDT,short,2026-01-26T19:00:00,2026-01-27T03:00:00,0.1926,0.19765575,0.1919,0.138456,candle_exit_simulator,breakout,breakout,trend,high,breakout_continuation,80.0,allow_wider_trend_target,A,time_stop,32,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakout_continuation|vol=high|entry_trend=trend|entry_dir=up|entry_vol=low|vr=1.340551|vol_state=above_average|candle=indecision|prev_candle=indecision|liq=none|pos=0.830508|prev_pos=0.762712|quality=67.0|ctx4h_trend=trend|ctx4h_dir=down|ctx4h_vol=normal|ctx4h_vol_state=normal|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=aligned|stop_pct=0.02625|rr=1.85|policy=allow_wider_trend_target|risk_grade=A,1.85,0.02625
JUPUSDT,short,2026-01-27T03:45:00,2026-01-27T11:45:00,0.1925,0.1973125,0.1927,-0.041558,candle_exit_simulator,breakout,breakout,trend,high,breakout_continuation,71.0,allow_wider_trend_target,B,time_stop,32,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakout_continuation|vol=high|entry_trend=trend|entry_dir=up|entry_vol=low|vr=1.513415|vol_state=above_average|candle=neutral|prev_candle=bull_rejection|liq=none|pos=0.796296|prev_pos=0.87037|quality=62.0|ctx4h_trend=range|ctx4h_dir=neutral|ctx4h_vol=normal|ctx4h_vol_state=dry|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=daily_only|stop_pct=0.025|rr=1.7|policy=allow_wider_trend_target|risk_grade=B,1.7,0.025
JUPUSDT,short,2026-01-27T04:00:00,2026-01-27T12:00:00,0.1932,0.19803,0.1944,-0.248447,candle_exit_simulator,breakout,breakout,trend,high,breakout_continuation,72.0,allow_wider_trend_target,B,time_stop,32,setup=breakout|trigger=legacy|side=short|trend=trend|dir=down|structure=breakout_continuation|vol=high|entry_trend=trend|entry_dir=up|entry_vol=low|vr=4.678747|vol_state=surge|candle=neutral|prev_candle=neutral|liq=none|pos=0.888889|prev_pos=0.796296|quality=64.0|ctx4h_trend=range|ctx4h_dir=neutral|ctx4h_vol=normal|ctx4h_vol_state=dry|ctx1d_trend=trend|ctx1d_dir=down|ctx1d_vol=high|ctx1d_vol_state=normal|ctx_align=daily_only|stop_pct=0.025|rr=1.7|policy=allow_wider_trend_target|risk_grade=B,1.7,0.025
